category,Crop,District,CNext,CLast,CTransp,IrriType,IrriSource,ExpYield,Season
Healthy,Cotton,Narayanpet,Maize,Sorghum,Seed Drilling,Drip,Canal,12,Rabi
Stressed,Groundnut,Narayanpet,Maize,Paddy,Broadcasting,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Narayanpet,Paddy,Maize,Drilling,Drip,Groundwater,15,Rabi
Healthy,Groundnut,Narayanpet,Maize,Paddy,Seed Drilling,Surface,Rainfed,15,Rabi
Healthy,Cotton,Narayanpet,Maize,Sorghum,Drilling,Drip,Canal,14,Rabi
Healthy,Cotton,Narayanpet,Maize,Sorghum,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Narayanpet,Maize,Paddy,Drilling,Drip,Groundwater,13,Rabi
Healthy,Groundnut,Narayanpet,Paddy,Maize,Seed Drilling,Surface,Rainfed,10,Rabi
Healthy,Cotton,Narayanpet,Maize,Sorghum,Broadcasting,Drip,Groundwater,12,Rabi
Diseased,Groundnut,Narayanpet,Paddy,Maize,Seed Drilling,Surface,Groundwater,11,Rabi
Healthy,Redgram,Narayanpet,Wheat,Sorghum,Broadcasting,Drip,Rainfed,8,Rabi
Healthy,Cotton,Narayanpet,Maize,Sorghum,Seed Drilling,Sprinkler,Groundwater,11,Rabi
Healthy,Cotton,Narayanpet,Maize,Sorghum,Seed Drilling,Sprinkler,Canal,13,Rabi
Diseased,Cotton,Narayanpet,Sorghum,Maize,Seed Drilling,Sprinkler,Groundwater,15,Rabi
Healthy,Cotton,Narayanpet,Sorghum,Maize,Broadcasting,Sprinkler,Canal,10,Rabi
Pests,Cotton,Nirmal,Maize,Sorghum,Drilling,Sprinkler,Canal,13,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Canal,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Canal,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Canal,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,25,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,21,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Canal,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Rainfed,22,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Groundwater,21,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,23,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,23,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Canal,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,23,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,24,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Canal,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,22,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,25,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,21,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,22,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Groundwater,25,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,25,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Rainfed,22,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,25,Rabi
Pests,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Rainfed,20,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,25,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Canal,25,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Groundwater,22,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,23,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,21,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Canal,21,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,21,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,22,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,24,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Canal,23,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Canal,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,25,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Canal,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Canal,23,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,23,Rabi
Pests,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,20,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,21,Rabi
Pests,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Canal,23,Rabi
Pests,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Canal,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Canal,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,22,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Canal,21,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,21,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Rainfed,21,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,24,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,22,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,25,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Groundwater,23,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Canal,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Rainfed,20,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Canal,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Canal,23,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,22,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,20,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Rainfed,22,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,23,Rabi
Diseased,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Canal,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Drip,Canal,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Canal,24,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Rainfed,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,23,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,25,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Rainfed,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,23,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,20,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,21,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,25,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,22,Rabi
Diseased,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Groundwater,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Sprinkler,Groundwater,22,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,23,Rabi
Pests,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Canal,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,24,Rabi
Stressed,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Canal,25,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Drilling,Drip,Rainfed,22,Rabi
Pests,Maize,Nirmal,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Drip,Groundwater,23,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Drilling,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Canal,24,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Seed Drilling,Sprinkler,Rainfed,21,Rabi
Stressed,Maize,Nirmal,Soybean,Wheat,Drilling,Drip,Rainfed,24,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,22,Rabi
Healthy,Maize,Nirmal,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,20,Rabi
Healthy,Maize,Nirmal,Wheat,Soybean,Broadcasting,Drip,Groundwater,20,Rabi
